Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,The appearance of my nipples has become less prominent.,2,ChatGPT
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,I have noticed that my nipples are now flatter and less pronounced.,2,ChatGPT
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,The shape of my nipples has become more concave.,2,ChatGPT
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,My nipples have receded or moved inward from their original position.,2,ChatGPT
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,I have noticed a change in the texture and appearance of my nipples.,2,ChatGPT
nipple retraction,,,Give me 20 sentences to say I have nipple retraction without mentioning the word retraction,The nipple of my breast now appears to be turned inward or sunken.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"I have been experiencing a condition called nocturia, where I need to get up to urinate at night.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,Nocturia can be a symptom of an underlying medical condition.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I have been advised by my doctor to monitor my nocturia and keep a record of my fluid intake.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,Nocturia can disrupt the quality of sleep and lead to feelings of fatigue during the day.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I am taking steps to manage my nocturia and improve my sleep quality.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia can be caused by a number of factors, including age, prostate problems, and certain medications.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I am working with my doctor to determine the underlying cause of my nocturia.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia can be treated with lifestyle changes, such as reducing fluid intake before bedtime.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I am hopeful that my nocturia will improve with proper treatment.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia can also be a sign of a more serious condition, such as diabetes or heart failure.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I have been advised to make any necessary changes to my diet and lifestyle to support my health and manage my nocturia.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,Nocturia can impact a person's quality of life and well-being.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I am seeking support from loved ones as I navigate my nocturia.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia can be treated with medications, but it is important to determine the underlying cause.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I am determined to find a solution to my nocturia and get back to a good night's sleep.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia is a common condition that affects many people, but it is important to seek medical advice if it becomes persistent.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,I have been advised to maintain a healthy lifestyle to support my overall health and potentially reduce my nocturia.,1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia can also be related to bladder problems, such as an overactive bladder.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"I am hopeful that with proper treatment, my nocturia will become less frequent and less disruptive to my sleep.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia mentioning the word nocturia,"Nocturia is a treatable condition, and I am committed to finding the best course of action for me.",1,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I wake up frequently during the night to use the bathroom.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I need to urinate several times during the night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I experience an increased need to urinate at night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,My bladder seems to be more active during the nighttime hours.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I find myself getting up to use the bathroom more often than I used to.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am experiencing a disturbance in my sleep due to frequent trips to the bathroom.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I have noticed an increased urge to urinate when I am in bed.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,My sleep has been disrupted by the need to urinate at night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I find that I have to get up in the middle of the night to urinate.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am experiencing more urination at night than during the day.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,My trips to the bathroom have become more frequent during the nighttime hours.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I have noticed a change in my urination pattern where I am going more at night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am experiencing an increased need to void my bladder during the night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am waking up more often than usual to go to the bathroom.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am having trouble sleeping through the night due to the need to urinate.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I have to get up at least once or twice during the night to use the bathroom.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,My bladder feels more active during the night than it does during the day.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I am experiencing more frequent trips to the bathroom at night.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,My nighttime bathroom visits have become more frequent than they used to be.,2,ChatGPT
nocturia,,,Give me 20 sentences to say I have nocturia without mentioning the word nocturia,I have been waking up more often than usual with the urge to urinate.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm experiencing an unusual loss of sensation in the area around my ribs.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There seems to be an odd prickling sensation in the skin around my ribcage.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm noticing an unusual sensation around my ribs that feels like a sense of reduced sensitivity.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There's a sudden change in the feeling around my ribs that is making me feel uncomfortable.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm experiencing an unusual lack of feeling in the skin around my ribcage that is difficult to explain.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,"My ribcage feels strange, with a sensation of pins and needles that is making me uncomfortable.",2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There seems to be a reduction in the sensation around my ribs that is causing me discomfort.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm noticing an unusual sensation in the area around my ribs that is affecting my overall sense of well-being.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There's an odd feeling in the skin around my ribcage that is making me feel uneasy.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm experiencing a sense of reduced sensitivity around my ribs that is difficult to ignore.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,"My ribs feel strange, with an unusual prickling sensation that is making me feel uncomfortable.",2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There seems to be an alteration in the feeling around my ribs that is causing me discomfort and uneasiness.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm noticing an unusual sensation in the area around my ribcage that is making me feel uneasy.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There's a sudden change in the sensation around my ribs that is affecting my overall sense of comfort.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm experiencing an unusual lack of feeling in the skin around my ribcage that is difficult to explain.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,"My ribcage feels numb or strange, with an odd sensation that is making me feel uneasy.",2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There seems to be a loss of sensation around my ribs that is making it difficult to identify hot or cold.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm noticing an unusual sensation in the skin around my ribcage that is making me feel uncomfortable.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,There's an odd prickling sensation around my ribs that is difficult to ignore and is causing me discomfort.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs without mentioning the word numbness or tingling ,I'm experiencing an unusual alteration in the feeling around my ribs that is making me feel uneasy and uncomfortable.,2,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I am feeling numbness around my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,There is a tingling sensation in the area of my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The numbness around my ribs is getting worse.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I've been experiencing tingling around my ribs for the past few days.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The numbness in my rib area is concerning me.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I can't ignore the tingling feeling around my ribs anymore.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The numbness around my ribs is starting to affect my daily activities.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I'm worried about this persistent tingling around my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The numbness in my rib area is spreading.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The tingling sensation around my ribs is becoming unbearable.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I need to see a doctor about the numbness around my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The tingling in my rib area is affecting my sleep.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I've never felt numbness around my ribs before.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I'm afraid the tingling around my ribs might be a sign of something serious.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The numbness in my rib area is causing discomfort.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I'm struggling with the tingling feeling around my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I need to find a solution for the numbness around my ribs.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,The tingling sensation around my ribs is distracting me.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I don't want the numbness around my ribs to become permanent.,1,ChatGPT
numbness or tingling around the ribs,,,Give me 20 sentences to say I have numbness or tingling around the ribs mentioning the word numbness or tingling around the ribs,I need to take action to address the tingling around my ribs.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I'm feeling numbness in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,There's a tingling sensation in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The numbness in my hand is spreading.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I've been experiencing tingling in my hand for a while now.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The numbness in my hand is becoming more frequent.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The tingling in my hand is affecting my daily activities.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I'm worried about the persistent numbness in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I need to address the tingling in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The numbness in my hand is causing discomfort.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The tingling in my hand is affecting my sleep.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I've never felt numbness in my hand before.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I'm afraid the tingling in my hand might be a sign of something serious.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I need to see a doctor about the numbness in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The tingling in my hand is becoming unbearable.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I need to find a solution for the numbness in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The tingling sensation in my hand is distracting me.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I don't want the numbness in my hand to become permanent.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I need to take action to address the tingling in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,The numbness in my hand is spreading to my fingers.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand mentioning the word numbness or tingling in hand,I'm struggling with the tingling feeling in my hand.,1,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm experiencing an unusual lack of sensation in my fingers and palm.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There seems to be an odd sensation in my hand that feels like pins and needles.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,"My hand is feeling unusually heavy, with a sense of reduced sensitivity.",2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm noticing an alteration in the feeling of my hand that is affecting my grip strength.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There's a sudden change in the sensation of my hand that is making it difficult to use.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm experiencing an unusual prickling sensation in my fingers and hand.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,"My hand feels like it's asleep, with an unusual lack of feeling and sensitivity.",2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There seems to be a reduction in the sensation of my hand that is making it difficult to grip objects.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm noticing an unusual sensation in my hand that is causing discomfort and making it difficult to perform tasks.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There's an unusual heaviness in my hand that is accompanied by a sense of reduced sensitivity.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm experiencing an unusual lack of feeling in my fingers and hand that is affecting my ability to perform daily activities.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,"My hand feels strange, with a sensation of pins and needles that is making it difficult to use.",2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There seems to be an odd sensation in my hand that is causing me discomfort and making it difficult to perform tasks.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm noticing a change in the feeling of my hand that is affecting my grip and dexterity.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There's an unusual tingling sensation in my fingers and hand that is making it difficult to perform fine motor skills.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm experiencing a sense of reduced sensitivity in my hand that is making it difficult to grasp objects.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,"My hand is feeling heavy and numb, with an unusual lack of feeling and sensitivity.",2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,There seems to be a reduction in the sensation of my hand that is affecting my ability to perform tasks.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,I'm noticing an unusual prickling sensation in my hand that is making it difficult to grip and perform fine motor skills.,2,ChatGPT
numbness or tingling in hand,,,Give me 20 sentences to say I have numbness or tingling in hand without mentioning the word numbness or tingling ,"There's an unusual sensation in my hand that feels like it's asleep, with a sense of reduced sensitivity and discomfort.",2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I've been experiencing numbness or tingling in my lower extremities all day.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The numbness or tingling in my lower extremities is causing a lot of discomfort.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I can't seem to get rid of this numbness or tingling in my lower extremities.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I think I might have a medical condition that's causing this numbness or tingling in my lower extremities.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,"The numbness or tingling in my lower extremities is concerning, it's numbness or tingling in lower extremities.",1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I've got a bad case of numbness or tingling in my lower extremities right now.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The discomfort from the numbness or tingling in my lower extremities is intense.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,"My lower extremities feel numb or tingling, it's numbness or tingling in lower extremities.",1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I can feel the numbness or tingling in my lower extremities coming on.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I'm trying to work through this numbness or tingling in my lower extremities.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The numbness or tingling in my lower extremities is preventing me from getting anything done.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I'm hoping this numbness or tingling in my lower extremities will go away soon.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The numbness or tingling in my lower extremities is unbearable.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I can't stand this numbness or tingling in my lower extremities any longer.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,"My lower extremities feel numb or tingling, it's making it difficult to move.",1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I wish this numbness or tingling in my lower extremities would just disappear.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,"I've been seeing a doctor for my numbness or tingling in my lower extremities, but it's not helping.",1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The numbness or tingling in my lower extremities is so bad that I can't even think straight.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,I hope this numbness or tingling in my lower extremities is not a symptom of something serious.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities mentioning the word numbness or tingling in lower extremities,The numbness or tingling in my lower extremities is driving me crazy.,1,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,My feet feel like they've fallen asleep.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,I'm experiencing a loss of sensation in my lower limbs.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,There's a pins-and-needles feeling in my toes.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,I have an odd tingling in my calves.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,There's a numb feeling in my shins.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,My toes feel numb.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,I have a lack of feeling in my heels.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,My lower legs feel strange and tingly.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,I have an unusual numbness in my ankle and foot.,2,ChatGPT
numbness or tingling in lower extremities,,,Give me 20 sentences to say I have numbness or tingling in lower extremities without mentioning numbness or tingling in lower extremities,I'm experiencing a loss of sensation in my toes.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,m experiencing a lack of sensation or tingling in my arms and hands.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There seems to be a numbness or a prickling sensation in my upper limbs.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,"My arms and hands are feeling tingly or numb, which is affecting my ability to move them.",2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm noticing an unusual sensation in my upper extremities that feels like pins and needles.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,There's a loss of feeling or a tingling sensation in my arms and hands that is causing discomfort.,2,ChatGPT
numbness or tingling in upper extremities,,,Give me 20 sentences to say I have numbness or tingling in upper extremities without mentioning the word numbness or tingling ,I'm experiencing an unusual numbness or tingling sensation in my upper limbs that is affecting my dexterity.,2,ChatGPT
