Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
mass or swelling at the neck,,,,I am worried about the swelling at my neck,1,Manual
mass or swelling at the neck,,,,I am wondering what can cause the mass at my neck,1,Manual
mass or swelling at the neck,,,,I have a bulge on my neck,2,Manual
mass or swelling at the neck,,,,I've gotten a ball on my neck,2,Manual
mass or swelling at the neck,,,,My neck has a spot of a rounded shape that is not going away,2,Manual
mass over lacrimal sac area,,,,I have a lump in the inside corner of my eye,2,Manual
mass over lacrimal sac area,,,,There's a noticeable bump located on my lacrimal sac,2,Manual
mass over lacrimal sac area,,,,My lacrimal sac feels like there's a lump in it,2,Manual
mass over lacrimal sac area,,,,I have a mass over the lacrimal sac area,1,Manual
mass over lacrimal sac area,,,,There is a rounded mass over my lacrimal sac,1,Manual
mass over lacrimal sac area,,,,Can a mass over the lacrimal sac be serious?,1,Manual
meconium ileus,,,,My baby has a blockage in his small intestine,2,Manual
meconium ileus,,,,My newborn has an unusually thick and sticky stool in his intestine,2,Manual
meconium ileus,,,,My baby has an intestinal obstruction caused by impaction of inspissated meconium,2,Manual
meconium ileus,,,,My kid was diagnosed with meconium ileus,1,Manual
meconium ileus,,,,I am concerned about the consequences of diagnosing my baby with meconium ileus,1,Manual
meconium ileus,,,,I am worried what are the causes of meconium ileus,1,Manual
melena,,,,My feces has an intense dark color,2,Manual
melena,,,,I poop black stool,2,Manual
melena,,,,I noticed that my poop has become black in color,2,Manual
melena,,,,I noticed that I may have melena,1,Manual
melena,,,,Is melena something to worry about?,1,Manual
melena,,,,I have been experiencing melena for the past two days.,1,Manual
menorrhagia,,,,I have been suffering from menorrhagia for a couple of months,1,Manual
menorrhagia,,,,I am looking for the causes of menorrhagia,1,Manual
menorrhagia,,,,"Menorrhagia Is causing me hard times, it is affecting my life",1,Manual
menorrhagia,,,,I have a long boring period that lasts for a long time,2,Manual
menorrhagia,,,,"I wish my period is short, it lasts forever",2,Manual
menorrhagia,,,,I have a period that stays more than a week,2,Manual
metamorphopsia,,,,I am suffering from metamorphopsia,1,Manual
metamorphopsia,,,,I have trouble seeing properly due to metamorphopsia,1,Manual
metamorphopsia,,,,The condition of metamorphopsia is affecting the quality of my life,1,Manual
metamorphopsia,,,,I can see the buildings wavy,2,Manual
metamorphopsia,,,,My vision is distorted that I can't see straight lines the way they are,2,Manual
metamorphopsia,,,,The shapes of everything around me look distorted,2,Manual
mood swings,,,,I have been experiencing swings in my mood,1,Manual
mood swings,,,,I am having mood swings  and it is causing me lots of trouble,1,Manual
mood swings,,,,I am suffering from mood swings and I'm looking for help,1,Manual
mood swings,,,,Sometimes I feel happy and then I turn to be sad,2,Manual
mood swings,,,,"You never guess my mood, I tend to shift between stressed and feeling okay",2,Manual
mood swings,,,,My mood is inconsistent and I don't understand myself,2,Manual
mucus in stool,,,,I have noticed mucus in my stool,1,Manual
mucus in stool,,,,I am worried about the mucus in my stool,1,Manual
mucus in stool,,,,"I think I have found mucus in my stool, is that something to worry about?",1,Manual
mucus in stool,,,,I can see thick slippery material in my poop,2,Manual
mucus in stool,,,,My stool has some clumsy material that is semi transparent,2,Manual
mucus in stool,,,,When I was pooping this morning I noticed some phelgum-like material,2,Manual
muscle atrophy,,,,I am suffering from muscle atrophy,1,Manual
muscle atrophy,,,,I am looking lean due to muscle atrophy,1,Manual
muscle atrophy,,,,I am worried about my father condition of muscle atrophy,1,Manual
muscle atrophy,,,,My muscles are decreasing in size making me very weak,2,Manual
muscle atrophy,,,,My body is weak from weakness in my muscles,2,Manual
muscle atrophy,,,,My muscular system is being destroyed,2,Manual
muscle cramps,,,,I am suffering from muscle cramps,1,Manual
muscle cramps,,,,I have been exercising at the gym when I felt muscle cramps,1,Manual
muscle cramps,,,,"I am worried about the muscle cramps that I am feeling, they are not getting any better",1,Manual
muscle cramps,,,,My muscles keep having achy pulsating,2,Manual
muscle cramps,,,,I have sensitive and painful feeling in my muscular system,2,Manual
muscle cramps,,,,I have spasms in my muscles,2,Manual
myalgia,,,,I am suffering from myalgia,1,Manual
myalgia,,,,I have multiple symptoms but I am concerned about the myalgia,1,Manual
myalgia,,,,"I am worried about the myalgia that I am feeling, I barely can move",1,Manual
myalgia,,,,My muscles feel painful,2,Manual
myalgia,,,,I have achy muscles in certain parts of my body,2,Manual
myalgia,,,,My muscles hurt a lot when I move,2,Manual
myopic shift,,,,The objects that are far away become more blurry and difficult to see for me,2,Manual
myopic shift,,,,I have worsening of nearsightedness over time,2,Manual
myopic shift,,,,"My eyesight is getting worse, I have to update the prescription of my glasses",2,Manual
myopic shift,,,,I am suffering from myopic shift,1,Manual
myopic shift,,,,I have vision problems due to myopic shift,1,Manual
myopic shift,,,,I am worried about the cause of myopic shift that I have,1,Manual
nail discoloration,,,,I have noticed nail discoloration in my both hands,1,Manual
nail discoloration,,,,There is a white nail discoloration affecting my feet nails,1,Manual
nail discoloration,,,,What can cause nail discoloration?,1,Manual
nail discoloration,,,,My nails have colors different from the normal color,2,Manual
nail discoloration,,,,I have a change in the color of my nails,2,Manual
nail discoloration,,,,I've got a white discoloration on my nails,2,Manual
nails pits or grooves,,,,I have some deep dentation on my nail surface,2,Manual
nails pits or grooves,,,,I have fissures that form on the nails of my hands,2,Manual
nails pits or grooves,,,,The ugly shape of cracks on my nails is annoying me,2,Manual
nails pits or grooves,,,,I have noticed nails pits or grooves in my both hands,1,Manual
nails pits or grooves,,,,There are multiple pits affecting my nails,1,Manual
nails pits or grooves,,,,What can cause nails pits or grooves?,1,Manual
narcolepsy,,,,I have been suffering from narcolepsy for multiple months,1,Manual
narcolepsy,,,,The narcolepsy episodes I am suffering from are affecting my daily tasks,1,Manual
narcolepsy,,,,I am looking for the cause of my condition of narcolepsy,1,Manual
narcolepsy,,,,I find it hard to stay awake for long periods of time,2,Manual
narcolepsy,,,,I fall asleep suddenly that is disturbing my daily routine,2,Manual
narcolepsy,,,,I feel sleepy and tired all the time,2,Manual
nasal congestion,,,,I started to feel my nose plugged,2,Manual
nasal congestion,,,,"I can't breathe well, my nose is blocked",2,Manual
nasal congestion,,,,I have stuffy breathing,2,Manual
nasal congestion,,,,I am experiencing nasal congestion,1,Manual
nasal congestion,,,,My nose is congested for the past two days,1,Manual
nasal congestion,,,,I have nasal congestion and many other symptoms,1,Manual
nausea,,,,I have that feeling that becomes before vomiting,2,Manual
nausea,,,,I feel an uneasiness in my stomach,2,Manual
nausea,,,,I have an urge to vomit,2,Manual
nausea,,,,I have been feeling nauseated since yesterday,1,Manual
nausea,,,,I feel unwell as I have nausea,1,Manual
nausea,,,,I can't get rid of my feeling of nausea,1,Manual
neck stiffness,,,,I have been feeling neck stiffness for the past week.,1,Manual
neck stiffness,,,,My neck is stiffed and hard to move,1,Manual
neck stiffness,,,,I feel neck stiffness due to long times I work in front of the screen,1,Manual
neck stiffness,,,,I can't move my neck with ease,2,Manual
neck stiffness,,,,My neck feels rigid,2,Manual
neck stiffness,,,,I have inability to rotate my neck,2,Manual
nephrolithiasis,,,,I have been suffering from recurrent nephrolithiasis,1,Manual
nephrolithiasis,,,,My current condition of nephrolithiasis is causing me a lot of pain,1,Manual
nephrolithiasis,,,,I am worried about the cause of my recurrent nephrolithiasis,1,Manual
nephrolithiasis,,,,I tested and found out to have crystal concretions formed in my kidney,2,Manual
nephrolithiasis,,,,I have hard deposits made of minerals and salts inside my kidney,2,Manual
nephrolithiasis,,,,My doctor told me I have urolithiasis,2,Manual
new aversion to certain smells and tastes,,,,I am suffering from a new aversion to certain smells and tastes,1,Manual
new aversion to certain smells and tastes,,,,I am finding it difficult to eat some cooked meals due to my new aversion to certain smells and tastes,1,Manual
new aversion to certain smells and tastes,,,,I wonder why I am becoming newly averted to certain tastes and smells,1,Manual
new aversion to certain smells and tastes,,,,"Lately, I started getting disgusted by the smell of food",2,Manual
new aversion to certain smells and tastes,,,,I noticed myself hating the taste that I had to like,2,Manual
new aversion to certain smells and tastes,,,,I can't bare the smell of spices anymore,2,Manual
nipple discharge,,,,I have noticed abnormal nipple discharge,1,Manual
nipple discharge,,,,My nipples are discharging white fluid,1,Manual
nipple discharge,,,,I have reddish nipple discharge,1,Manual
nipple discharge,,,,I can see a fluid being released from the dark area in my breast,2,Manual
nipple discharge,,,,My nipples leak a substance,2,Manual
nipple discharge,,,,My teats have fluid coming out,2,Manual
nipple retraction,,,,I am suffering from nipple retraction,1,Manual
nipple retraction,,,,I have noticed recently that my nipple is retracted,1,Manual
nipple retraction,,,,I am wondering why I have nipple retraction,1,Manual
nipple retraction,,,,My nipple turns inward instead of outwards,2,Manual
nipple retraction,,,,I have an inverted nipple that looks weird,2,Manual
nipple retraction,,,,I can't breastfeed my nipple facing inside,2,Manual
nocturia,,,,My night sleep is disturbed by my frequent urination,2,Manual
nocturia,,,,I have to wakeup to go to the bathroom and it happens many times,2,Manual
nocturia,,,,I wakeup to piss a lot,2,Manual
nocturia,,,,I am suffering from nocturia,1,Manual
nocturia,,,,My sleep is disturbed due to nocturia,1,Manual
nocturia,,,,I am looking for the cause of my condition of nocturia,1,Manual
numbness or tingling around the ribs,,,,I have numbness and tingling sensation around the ribs,1,Manual
numbness or tingling around the ribs,,,,I am feeling numbness around the ribs,1,Manual
numbness or tingling around the ribs,,,,I am worried what is causing the tingling sensation around my ribs,1,Manual
numbness or tingling around the ribs,,,,I can't feel the area around my ribs,2,Manual
numbness or tingling around the ribs,,,,I have some loss of sensation in the area surrounding my ribs,2,Manual
numbness or tingling around the ribs,,,,The area surrounding the ribs is numb,2,Manual
numbness or tingling in hand,,,,I have numbness and tingling sensation in my hand,1,Manual
numbness or tingling in hand,,,,I am feeling numbness in my hand,1,Manual
numbness or tingling in hand,,,,I am worried about what is causing the tingling sensation in my hand,1,Manual
numbness or tingling in hand,,,,I can't feel my hands in some parts,2,Manual
numbness or tingling in hand,,,,I have some loss of sensation in my hands,2,Manual
numbness or tingling in hand,,,,My hands are numb,2,Manual
numbness or tingling in lower extremities,,,,I have been feeling numbness in my lower extremities,1,Manual
numbness or tingling in lower extremities,,,,I feel tingling in my lower extremities,1,Manual
numbness or tingling in lower extremities,,,,My feeling of numbness or tingling in my lower extremities is not getting any better,1,Manual
numbness or tingling in lower extremities,,,,I can't feel my lower legs,2,Manual
numbness or tingling in lower extremities,,,,I have pricking sensation in my lower extremities,2,Manual
numbness or tingling in lower extremities,,,,I have paresthesia in my thighs,2,Manual
numbness or tingling in upper extremities,,,,I can't feel my arms in some parts,2,Manual
numbness or tingling in upper extremities,,,,I have some loss of sensation in my arms,2,Manual
numbness or tingling in upper extremities,,,,My shoulders are numb,2,Manual
numbness or tingling in upper extremities,,,,I have numbness and tingling sensation in my arm,1,Manual
numbness or tingling in upper extremities,,,,I am feeling numbness in my upper extremities,1,Manual
numbness or tingling in upper extremities,,,,I am worried about what is causing the tingling sensation in my upper extremities,1,Manual
obstipation,,,,I can't pass stool at all,2,Manual
obstipation,,,,Going to the bathroom to poop is impossible,2,Manual
obstipation,,,,I have severe constipation that is ruining my life,2,Manual
obstipation,,,,I am suffering from obstipation,1,Manual
obstipation,,,,"I am concerned about my obstipation, it is causing me pain",1,Manual
obstipation,,,,I am wondering what is the cause of the obstipation I have,1,Manual
obstructive sleep apnea,,,,I was told that I have obstructive sleep apnea,1,Manual
obstructive sleep apnea,,,,I am suffering from obstructive sleep apnea,1,Manual
obstructive sleep apnea,,,,I am concerned what is causing me obstructive sleep apnea,1,Manual
obstructive sleep apnea,,,,I suddenly can't breathe when I'm sleeping,2,Manual
obstructive sleep apnea,,,,I have air blockage when I sleep on my back,2,Manual
obstructive sleep apnea,,,,Sometimes I get a feeling of drowning when I sleep,2,Manual
oliguria,,,,I am suffering from oliguria,1,Manual
oliguria,,,,The oliguria that I am experiencing is causing me discomfort,1,Manual
oliguria,,,,I am worried about what can cause the oliguria,1,Manual
oliguria,,,,I go to pee but the amount is too low,2,Manual
oliguria,,,,I don't have a high urine output,2,Manual
oliguria,,,,I tend to go less frequently to the bathroom,2,Manual
onycholysis,,,,I am suffering from onycholysis,1,Manual
onycholysis,,,,The onycholysis that I am experiencing is causing me discomfort,1,Manual
onycholysis,,,,I am worried about what can cause onycholysis,1,Manual
onycholysis,,,,My nails started to get dispatched from the nail bed,2,Manual
onycholysis,,,,I have discolored nails that started to peel off their location,2,Manual
onycholysis,,,,My nails are no longer in their location,2,Manual
onychomycosis,,,,"I have a fungal infection on my nails, they look thick",2,Manual
onychomycosis,,,,My toenail looks yellow and thick,2,Manual
onychomycosis,,,,I have multi layers to my nail and it looks in a different color,2,Manual
onychomycosis,,,,I am suffering from onychomycosis,1,Manual
onychomycosis,,,,The onychomycosis that I am experiencing is affecting my daily tasks,1,Manual
onychomycosis,,,,I am worried about what can cause recurrent onychomycosis,1,Manual
onychoschizia,,,,I have streaks of splitting on my nails,2,Manual
onychoschizia,,,,I have lamellar nail splitting,2,Manual
onychoschizia,,,,I'm getting lamellar dystrophy of my nails,2,Manual
onychoschizia,,,,I want to get rid of my onychoschizia,1,Manual
onychoschizia,,,,I noticed onychoschizia on my little finger nail,1,Manual
onychoschizia,,,,It is uncomfortable to have onychoschizia,1,Manual
oral ulcers,,,,I have open wounds in my mouth,2,Manual
oral ulcers,,,,I've gotten a sore in my upper gum,2,Manual
oral ulcers,,,,I can see a painful small lesion in my oral cavity,2,Manual
oral ulcers,,,,I have noticed ulcers in my mouth,1,Manual
oral ulcers,,,,I have noticed oral ulcers,1,Manual
oral ulcers,,,,My oral ulcers are very painful,1,Manual
osler's nodes,,,,I have noticed that there are small lesions on my fingertips called osler's nodes,1,Manual
osler's nodes,,,,The osler's nodes that I am experiencing are affecting my daily tasks,1,Manual
osler's nodes,,,,I am worried about what can cause osler's nodes,1,Manual
osler's nodes,,,,"I have painful, red dots on my hand",2,Manual
osler's nodes,,,,I can see semi brown lesions on my balm that hurts,2,Manual
osler's nodes,,,,I have tender red lumps on my hands,2,Manual
otalgia,,,,My ear canal has an achy feeling,2,Manual
otalgia,,,,I can't bare the nagging sensation in my ear,2,Manual
otalgia,,,,I have sharp pain in my ear,2,Manual
otalgia,,,,I am suffering from otalgia,1,Manual
otalgia,,,,The otalgia that I am experiencing is affecting my daily tasks,1,Manual
otalgia,,,,I am worried about what can cause recurrent otalgia,1,Manual
otorrhea,,,,I am suffering from otorrhea,1,Manual
otorrhea,,,,The otorrhea that I am experiencing is affecting my daily tasks,1,Manual
otorrhea,,,,I am worried about what can cause persistent otorrhea,1,Manual
otorrhea,,,,My ear canal has a fluid coming out of it,2,Manual
otorrhea,,,,I can see a clear fluid running out of my ear canal,2,Manual
otorrhea,,,,I have yellow water from my ear,2,Manual
overweight or obese,,,,I am suffering from being overweight,1,Manual
overweight or obese,,,,I am struggling with dealing with my obesity condition,1,Manual
overweight or obese,,,,I am concerned about my condition of being obese and overweight,1,Manual
overweight or obese,,,,My body weight is increased,2,Manual
overweight or obese,,,,I have a high BMI,2,Manual
overweight or obese,,,,My body mass index is very high,2,Manual
pachyonychia,,,,I have nails that look bulky and giant,2,Manual
pachyonychia,,,,I have a condition that causes friction blisters,2,Manual
pachyonychia,,,,I have a condition that causes oral leukokeratosis,2,Manual
pachyonychia,,,,I am suffering from pachyonychia,1,Manual
pachyonychia,,,,I am struggling with dealing with my pachyonychia condition,1,Manual
pachyonychia,,,,I am concerned about the cause of my pachyonychia,1,Manual
pain at fingertip(s),,,,I am suffering from a pain at my fingertips,1,Manual
pain at fingertip(s),,,,I am struggling with dealing with my fingertips pain,1,Manual
pain at fingertip(s),,,,I am concerned about the cause of the pain at fingertips,1,Manual
pain at fingertip(s),,,,The top of my nails hurt,2,Manual
pain at fingertip(s),,,,The endings of my fingertips hurt,2,Manual
pain at fingertip(s),,,,I have pain the at top of my finger,2,Manual
pain in center of the neck,,,,I am suffering from pain in center of the neck,1,Manual
pain in center of the neck,,,,"I am struggling with dealing with my neck pain, it is just at the center of my neck",1,Manual
pain in center of the neck,,,,I am concerned about the cause of the pain at the center of my neck,1,Manual
pain in center of the neck,,,,The middle of my neck hurts,2,Manual
pain in center of the neck,,,,I have sharp pain in the mid of my neck,2,Manual
pain in center of the neck,,,,My neck is achy at the mid area,2,Manual
pain in thighs,,,,My thighs hurt a lot in the morning,2,Manual
pain in thighs,,,,I have sharp pain in the area above my knee,2,Manual
pain in thighs,,,,My thigh is achy and it's annoying,2,Manual
pain in thighs,,,,I am suffering from pain in my thighs,1,Manual
pain in thighs,,,,I am struggling with dealing with my thighs pain,1,Manual
pain in thighs,,,,I am concerned about the cause of the pain at my thighs,1,Manual
pain in toes,,,,I am suffering from pain in my toes,1,Manual
pain in toes,,,,I am struggling with dealing with my toes pain,1,Manual
pain in toes,,,,I am concerned about the cause of the pain at my toes,1,Manual
pain in toes,,,,My toes hurt a lot when I stand,2,Manual
pain in toes,,,,"I can't wear enclosed shoes, my toes are achy",2,Manual
pain in toes,,,,I have a shooting feeling in my toes,2,Manual
pain in upper extremity,,,,I have pain in my upper arm,2,Manual
pain in upper extremity,,,,My wrist hurts when I move it,2,Manual
pain in upper extremity,,,,My hands hurt a lot,2,Manual
pain in upper extremity,,,,I am suffering from pain in my upper extremity,1,Manual
pain in upper extremity,,,,I am struggling with dealing with my upper extremities pain,1,Manual
pain in upper extremity,,,,I am concerned about the cause of the pain at my upper extremity,1,Manual
painful ejaculation,,,,I am suffering from painful ejaculation,1,Manual
painful ejaculation,,,,I am struggling with dealing with my condition of painful ejaculation,1,Manual
painful ejaculation,,,,I am concerned about the cause of the pain during ejaculation,1,Manual
painful ejaculation,,,,It's painful to get the semen out of my penis,2,Manual
painful ejaculation,,,,Ejaculation is really achy for me,2,Manual
painful ejaculation,,,,Ejaculation is a bad experience for my body,2,Manual
pale conjunctiva,,,,The thin layer of clear tissue that lines the inside of my eyelid looks pale in color,2,Manual
pale conjunctiva,,,,My conjunctiva looks light in color,2,Manual
pale conjunctiva,,,,The red of my conjunctiva looks diluted,2,Manual
pale conjunctiva,,,,I have pale conjunctiva,1,Manual
pale conjunctiva,,,,I noticed that my conjunctiva is pale,1,Manual
pale conjunctiva,,,,I think I have pale conjunctiva as it appears different,1,Manual
pale skin anywhere in the body,,,,I have reduced normal color in some areas of y body,2,Manual
pale skin anywhere in the body,,,,My face looks without the normal tone,2,Manual
pale skin anywhere in the body,,,,My face looks unhealthy and unlive,2,Manual
pale skin anywhere in the body,,,,I am suffering from pale skin,1,Manual
pale skin anywhere in the body,,,,I am struggling with dealing with my condition of pale face skin,1,Manual
pale skin anywhere in the body,,,,I am concerned about the cause of the pale skin,1,Manual
pale stool,,,,I have been experiencing pale stool,1,Manual
pale stool,,,,My stool is quite pale in color,1,Manual
pale stool,,,,My kid's stool is pale and have abnormal color,1,Manual
pale stool,,,,My poop is white in color,2,Manual
pale stool,,,,My stool became light in color recently,2,Manual
pale stool,,,,I started noticing that my feces is semi-white,2,Manual
palpitation,,,,I am suffering from palpitations,1,Manual
palpitation,,,,I am struggling with dealing with my condition of palpitations,1,Manual
palpitation,,,,I am concerned about the cause of the palpitations that I feel,1,Manual
palpitation,,,,I feel my heart has an irregular rhythm when it beats,2,Manual
palpitation,,,,My heart has an unusually fast beating,2,Manual
palpitation,,,,My heartbeat feels different than before and it's inconsistent,2,Manual
parotid gland swelling,,,,The area near my ear looks swollen,2,Manual
parotid gland swelling,,,,I have a bulge near my cheek in one side of my face,2,Manual
parotid gland swelling,,,,I have an enlarged parotid gland,2,Manual
parotid gland swelling,,,,I am suffering from parotid gland swelling,1,Manual
parotid gland swelling,,,,I am struggling with dealing with my condition of parotid gland swelling,1,Manual
parotid gland swelling,,,,I am concerned about the cause of the swelling at the parotid gland,1,Manual
paroxysmal hypertension,,,,I have inconsistent blood pressure that might increase suddenly,2,Manual
paroxysmal hypertension,,,,My blood pressure faces abnormal jumps,2,Manual
paroxysmal hypertension,,,,I have unexpected blood pressure rise,2,Manual
paroxysmal hypertension,,,,I am suffering from paroxysmal hypertension,1,Manual
paroxysmal hypertension,,,,I am struggling with dealing with my condition of paroxysmal hypertension,1,Manual
paroxysmal hypertension,,,,I am concerned about the cause of the paroxysmal hypertension,1,Manual
peeling or crusting of the areola,,,,The pigmented skin surrounding a nipple is crusty,2,Manual
peeling or crusting of the areola,,,,My areola is scaly,2,Manual
peeling or crusting of the areola,,,,I can see that the skin of the area around my nipple is peeling off,2,Manual
peeling or crusting of the areola,,,,There is a noticeable peeling or crusting of the areola,1,Manual
peeling or crusting of the areola,,,,I have crusting of my right areola,1,Manual
peeling or crusting of the areola,,,,I think the skin around my areola is peeling,1,Manual
pencil thin stool,,,,I have noticed that I have pencil thin stool,1,Manual
pencil thin stool,,,,I am struggling with dealing with my condition of pencil-thin stool,1,Manual
pencil thin stool,,,,I am concerned about the cause of the pencil thin stool,1,Manual
pencil thin stool,,,,My poop looks very thin when I pass it,2,Manual
pencil thin stool,,,,I have a poop that is very narrow in diameter,2,Manual
pencil thin stool,,,,I have a thin bowel movement that is weird,2,Manual
peri-oral paresthesia,,,,I am feeling peri-oral paresthesia,1,Manual
peri-oral paresthesia,,,,I am struggling with dealing with my condition of peri-oral paresthesia,1,Manual
peri-oral paresthesia,,,,I am concerned about the cause of the paresthesia at the perioral area,1,Manual
peri-oral paresthesia,,,,The area around my mouth feels numb,2,Manual
peri-oral paresthesia,,,,I have a feeling of needles next to my lips,2,Manual
peri-oral paresthesia,,,,I have a bee-like tingling next to my lips,2,Manual
periorbital edema,,,,The area around my eyes is swollen,2,Manual
periorbital edema,,,,I have puffiness around my eyes,2,Manual
periorbital edema,,,,I feel that the area surrounding my eyes is fuller than normal,2,Manual
periorbital edema,,,,I noticed that I have periorbital edema,1,Manual
periorbital edema,,,,Is periorbital edema something to worry about?,1,Manual
periorbital edema,,,,I observed edema in the periorbital region,1,Manual
photopsia,,,,I have been experiencing photopsia for three days now,1,Manual
photopsia,,,,Is photopsia something serious to worry about?,1,Manual
photopsia,,,,I have been experiencing photopsia lately,1,Manual
photopsia,,,,I can see flickering lights many times throughout the day,2,Manual
photopsia,,,,I have flashes of light in my field of vision,2,Manual
photopsia,,,,I see floaters in my sight and it's very annoying,2,Manual
photosensitivity,,,,I can't bare bright light,2,Manual
photosensitivity,,,,My head hurts when I face sunlight,2,Manual
photosensitivity,,,,I have sensitivity from shining lights,2,Manual
photosensitivity,,,,"I am experiencing photosensitivity, it is causing me a lot of discomfort",1,Manual
photosensitivity,,,,I am struggling with dealing with my condition of photosensitivity,1,Manual
photosensitivity,,,,I am concerned about the cause of the photosensitivity,1,Manual
pimples or bumps,,,,I have raised spots over my skin,2,Manual
pimples or bumps,,,,I have small lumps over my forehead,2,Manual
pimples or bumps,,,,I have white heads on my face above my eyebrows,2,Manual
pimples or bumps,,,,I have noticed some pimples on my face,1,Manual
pimples or bumps,,,,I am struggling with dealing with my condition of recurrent bumps and pimples,1,Manual
pimples or bumps,,,,I am concerned about the cause of the pimples at face,1,Manual
pink skin all over the body,,,,My skin looks weirdly pinkish,2,Manual
pink skin all over the body,,,,"My hands look pink, and I can see it on other parts as well",2,Manual
pink skin all over the body,,,,My skin has a flower-pink color,2,Manual
pink skin all over the body,,,,I have noticed that my skin is pink all over my body,1,Manual
pink skin all over the body,,,,I am struggling with dealing with my condition of pink skin all over my body,1,Manual
pink skin all over the body,,,,I am concerned about the cause of the pink skin all over my body,1,Manual
polydipsia,,,,I have polydipsia for the past few days,1,Manual
polydipsia,,,,Is polydipsia serious?,1,Manual
polydipsia,,,,My polydipsia is not getting any better,1,Manual
polydipsia,,,,I feel that I have a towel in my throat,2,Manual
polydipsia,,,,My throat feels very dry,2,Manual
polydipsia,,,,I'm really thirsty like I never drink water before,2,Manual
polyphagia,,,,I have polyphagia for the past few days,1,Manual
polyphagia,,,,Is polyphagia serious?,1,Manual
polyphagia,,,,My polyphagia is not getting any better,1,Manual
polyphagia,,,,I have the urge to eat literally everything,2,Manual
polyphagia,,,,I'm extremely hungry and feel dizzy,2,Manual
polyphagia,,,,I'm unable to stop eating,2,Manual
polyuria,,,,The amount of urine I produce is a lot,2,Manual
polyuria,,,,I go to piss more than usual,2,Manual
polyuria,,,,I pee a lot with a large amount,2,Manual
polyuria,,,,"I have been experiencing polyuria for a month, it is affecting my life routine",1,Manual
polyuria,,,,I am struggling with dealing with my condition of polyuria,1,Manual
polyuria,,,,I am concerned about the cause of the polyuria I am suffering from,1,Manual
poor concentration,,,,"I have been experiencing poor concentration for a month, it is affecting my life routine",1,Manual
poor concentration,,,,I am struggling with dealing with my condition of poor concentration,1,Manual
poor concentration,,,,I am concerned about the cause of the poor concentration I am suffering from,1,Manual
poor concentration,,,,I can't really focus like I used to,2,Manual
poor concentration,,,,I don't have the ability to stay working on one task without being distracted,2,Manual
poor concentration,,,,My mind can't keep concentrated on one topic,2,Manual
poor growth,,,,My child is not getting bigger in size,2,Manual
poor growth,,,,The developmental stages of my baby are late than other kids of his age,2,Manual
poor growth,,,,my baby has deminished growth,2,Manual
poor growth,,,,"My kid has been experiencing poor growth, it is becoming worrisome",1,Manual
poor growth,,,,I am struggling with dealing with my kid's condition of poor growth,1,Manual
poor growth,,,,I am concerned about the cause of the poor growth my child is suffering from,1,Manual
poor memory,,,,I noticed that my poor memory condition is becoming worse lately,1,Manual
poor memory,,,,I have been having a poor memory recently,1,Manual
poor memory,,,,I need to treat my condition of poor memory,1,Manual
poor memory,,,,Sometimes I pause to remember what I need to do,2,Manual
poor memory,,,,I tend to forget where I put my keys,2,Manual
poor memory,,,,I have a very bad ability to remember simple things,2,Manual
popliteal mass,,,,I have a bulge behind my knee,2,Manual
popliteal mass,,,,I have a small swelling at the back of my knee,2,Manual
popliteal mass,,,,My knee has grown in size at the back side,2,Manual
popliteal mass,,,,"I have noticed a popliteal mass, it is affecting my daily tasks",1,Manual
popliteal mass,,,,I can feel a mass at my popliteal area,1,Manual
popliteal mass,,,,I am concerned about the cause of the popliteal mass I am suffering from,1,Manual
postauricular swelling,,,,I have swelling behind my ear,2,Manual
postauricular swelling,,,,I can see a ball-like area behind my ear,2,Manual
postauricular swelling,,,,There's a lump behind my ear that hurts when I apply pressure on it,2,Manual
postauricular swelling,,,,I have noticed a postauricular swelling,1,Manual
postauricular swelling,,,,I can feel a swelling at my postauricular area,1,Manual
postauricular swelling,,,,I am concerned about the cause of the postauricular swelling I am suffering from,1,Manual
postauricular tenderness,,,,The area behind my ears is very sore to touch,2,Manual
postauricular tenderness,,,,"I can't touch behind my ears, it's painful with applying pressure",2,Manual
postauricular tenderness,,,,The postauricular region feels very sensitive to touch,2,Manual
postauricular tenderness,,,,I have postauricular tenderness,1,Manual
postauricular tenderness,,,,It is very tender when I touch the postauricular area,1,Manual
postauricular tenderness,,,,I have experienced postauricular tenderness for the past week,1,Manual
progressive growth of hands and feet,,,,My feet are getting large with time and it's scary,2,Manual
progressive growth of hands and feet,,,,My hands and feet started to have a bigger shape recently,2,Manual
progressive growth of hands and feet,,,,It concerns me that my extremities are growing in size,2,Manual
progressive growth of hands and feet,,,,I have noticed a progressive growth of my hands and feet,1,Manual
progressive growth of hands and feet,,,,I can feel a progressive growth of my hands and feet,1,Manual
progressive growth of hands and feet,,,,I am concerned about the cause of the progressive growth of my hands,1,Manual
progressive upper extremity muscle weakness,,,,I have been experiencing progressive upper extremity muscle weakness,1,Manual
progressive upper extremity muscle weakness,,,,I started to experience progressive weakness in my upper extremity muscles,1,Manual
progressive upper extremity muscle weakness,,,,There is a progressive weakness in my upper extremity muscle,1,Manual
progressive upper extremity muscle weakness,,,,I'm gradually feeling weakness in my upper limbs,2,Manual
progressive upper extremity muscle weakness,,,,My hands are being weak with time,2,Manual
progressive upper extremity muscle weakness,,,,My shoulders tend to be sluggish over time,2,Manual
